"","Reference","Gene.Symbol","Annotation","p.val_d1.d0","log2FC_d1.d0","d0","q.val_d1.d0","sig_d1.d0","p.val_d2.d0","log2FC_d2.d0","d1","q.val_d2.d0","sig_d2.d0","d2","p.val_anova","q.val_anova","anova_sig","p.val_d4.d0","log2FC_d4.d0","d4","q.val_d4.d0","sig_d4.d0","p.val_d6.d0","log2FC_d6.d0","d6","q.val_d6.d0","sig_d6.d0","p.val_d8.d0","log2FC_d8.d0","d8","q.val_d8.d0","sig_d8.d0","p.val_d10.d0","log2FC_d10.d0","d10","q.val_d10.d0","sig_d10.d0","p.val_d12.d0","log2FC_d12.d0","d12","q.val_d12.d0","sig_d12.d0","cluster","d0_1","d0_2","d1_1","d1_2","d2_1","d2_2","d4_1","d4_2","d6_1","d6_2","d8_1","d8_2","d10_1","d10_2","d12_1","d12_2","hotellingT2","ProtID","Compartment_ss"
"112","sp|P16435|NCPR_HUMAN","POR","NADPH--cytochrome P450 reductase OS=Homo sapiens OX=9606 GN=POR PE=1 SV=2",0.0170093278585901,0.131059898976751,20.4138473964048,0.0469650977672864,"n.s.",0.235794521276461,-0.0269544030973812,20.5449072953815,0.270037372120372,"n.s.",20.3868929933074,1.20381571264491e-07,3.75703495877806e-07,"sig",0.000488252737035109,-0.707168009749022,19.7066793866557,0.0047196614812741,"down",0.00102613708137147,-0.546153209206079,19.8676941871987,0.00528443826895316,"n.s.",0.0886309003627604,-0.0656411832162469,20.3482062131885,0.105148090247847,"n.s.",0.507001798004817,-0.0346934684212492,20.3791539279835,0.529095913055485,"n.s.",0.801871524194165,-0.0165784240501274,20.3972689723546,0.812682218834532,"n.s.",3,20.4294312570178,20.3982635357918,20.5524527813471,20.5373618094159,20.3829054829125,20.3908805037022,19.7079004014706,19.7054583718409,19.8756750791761,19.8597132952213,20.3622257427842,20.3341866835928,20.419545294681,20.338762561286,20.4531302657155,20.3414076789938,221.60705907444,"sp|P16435|NCPR_HUMAN_POR","ER.Membrane"
"113","sp|P60059|SC61G_HUMAN","SEC61G","Protein transport protein Sec61 subunit gamma OS=Homo sapiens OX=9606 GN=SEC61G PE=1 SV=1",0.0336028335536084,1.21966877390424,11.5140772234478,0.0692979571757841,"n.s.",0.131081666501505,0.707282900502914,12.7337459973521,0.160609419275943,"n.s.",12.2213601239507,0.00422930484889267,0.00468687865897668,"sig",0.254550770634317,0.421679698817311,11.9357569222651,0.281082055451996,"n.s.",0.137324936416756,0.519322346352187,12.0333995698,0.158437566869906,"n.s.",0.128587938979659,0.647809922498094,12.1618871459459,0.147237448010484,"n.s.",0.0470783123347781,0.95030599171195,12.4643832151598,0.0607088320605843,"n.s.",0.0545046648231766,0.87822182445197,12.3922990478998,0.0686669815500381,"n.s.",2,11.7277168982068,11.3004375486888,12.6501828922041,12.8173091025,12.4098169267943,12.0329033211071,11.7762465238207,12.0952673207096,12.0068170979338,12.0599820416662,12.0174818301908,12.306292461701,12.4556542137639,12.4731122165556,12.402347592019,12.3822505037806,221.188942198605,"sp|P60059|SC61G_HUMAN_SEC61G","ER.Membrane"
"114","sp|Q8NBL1|PGLT1_HUMAN","POGLUT1","Protein O-glucosyltransferase 1 OS=Homo sapiens OX=9606 GN=POGLUT1 PE=1 SV=1",0.00125070635415726,0.347846647560662,18.6924557804951,0.0189465472934834,"n.s.",6.6720574930147e-05,0.618494239280331,19.0403024280558,0.00547099275978241,"up",19.3109500197754,6.62658724890771e-10,6.55558337401523e-09,"sig",0.000869720845543863,0.767867766446113,19.4603235469412,0.00551543618218983,"up",0.00144602512320953,1.00485717936515,19.6973129598603,0.00597812465125885,"up",0.000253470343449288,1.22895562953321,19.9214114100283,0.00335305665283342,"up",8.6593433719039e-05,1.19431969806248,19.8867754785576,0.00285953668677195,"up",0.000434049147858044,1.15673653498255,19.8491923154776,0.00372121143276746,"up",2,18.6948541066565,18.6900574543337,19.0523798654295,19.0282249906821,19.3065032738172,19.3153967657336,19.4377908285434,19.482856265339,19.7354905399251,19.6591353797954,19.9408335105366,19.90198930952,19.87592278713,19.8976281699852,19.8731798381537,19.8252047928016,219.076882969953,"sp|Q8NBL1|PGLT1_HUMAN_POGLUT1","ER.Lumen"
"115","sp|Q9H330|TM245_HUMAN","TMEM245","Transmembrane protein 245 OS=Homo sapiens OX=9606 GN=TMEM245 PE=1 SV=3",0.310808672417492,0.169240554883231,17.5473760656986,0.370075578262878,"n.s.",0.0429154449649304,0.596470081549427,17.7166166205818,0.0639073381860603,"n.s.",18.143846147248,2.56502822014117e-06,5.0847670174548e-06,"sig",0.0324912676769726,0.701588444764838,18.2489645104634,0.0461681474469803,"up",0.0135423178906968,1.05092947780119,18.5983055434998,0.0222464121675453,"up",0.0224644420485676,0.867513707936006,18.4148897736346,0.0323783096882072,"up",0.0149849697186221,1.01354883516117,18.5609249008598,0.0235879576142549,"up",0.0117265323267726,1.15974135467816,18.7071174203768,0.0195750558240376,"up",2,17.6700326092713,17.4247195221259,17.6885984121111,17.7446348290526,18.1082656476704,18.1794266468257,18.2909535155819,18.206975505345,18.5834183399711,18.6131927470285,18.4643761800528,18.3654033672164,18.5874241226155,18.534425679104,18.7388883220594,18.6753465186941,214.84957399061,"sp|Q9H330|TM245_HUMAN_TMEM245","ER.Membrane"
"116","sp|Q8NFQ8|TOIP2_HUMAN","TOR1AIP2","Torsin-1A-interacting protein 2 OS=Homo sapiens OX=9606 GN=TOR1AIP2 PE=1 SV=1",0.00807036170160917,0.566462651040894,16.6383521675176,0.0328254387253592,"n.s.",0.00661756676354944,0.927943380855222,17.2048148185585,0.0177213749565538,"up",17.5662955483728,9.56990638277981e-07,2.15559772483407e-06,"sig",0.00400686643737716,0.175826839244166,16.8141790067618,0.01067753278542,"n.s.",0.0470708396447235,-0.258028833843547,16.3803233336741,0.0611093871044653,"n.s.",0.107289256883469,-0.201816703231788,16.4365354642858,0.124934755624675,"n.s.",0.00162807767099893,-0.351051195352667,16.2873009721649,0.00574713412241149,"n.s.",0.0353698444112217,-0.424066481913727,16.2142856856039,0.0474801715737595,"n.s.",1,16.64951253895,16.6271917960852,17.1548473017906,17.2547823353264,17.4912571623656,17.64133393438,16.8139197685505,16.814438244973,16.4372917273509,16.3233549399972,16.5077020240612,16.3653689045104,16.2960517705857,16.2785501737442,16.295465740592,16.1331056306157,211.478546606001,"sp|Q8NFQ8|TOIP2_HUMAN_TOR1AIP2","ER.Membrane"
"117","sp|Q8TC12|RDH11_HUMAN","RDH11","Retinol dehydrogenase 11 OS=Homo sapiens OX=9606 GN=RDH11 PE=1 SV=2",0.145397214403548,-0.049511296842411,17.024584449288,0.200392026476579,"n.s.",0.0449707411272054,-0.33332087733503,16.9750731524456,0.0661755647617455,"n.s.",16.691263571953,3.9969341395372e-06,7.47749310458755e-06,"sig",0.00157206522006635,-0.894766174030412,16.1298182752576,0.00684991281039172,"down",0.00382132845262179,-0.69693484666228,16.3276496026258,0.00968405031460374,"down",0.00334029700517795,-0.323741443536441,16.7008430057516,0.00856037326026766,"n.s.",0.00654079670248017,-0.282917983358967,16.7416664659291,0.0128511789756684,"n.s.",0.0648088386786946,-0.273919174601641,16.7506652746864,0.0798336292928634,"n.s.",3,17.0074266035426,17.0417422950335,16.9624974476286,16.9876488572626,16.6201268745854,16.7624002693206,16.0987186270087,16.1609179235066,16.367302983146,16.2879962221055,16.7084233673763,16.6932626441269,16.7569743837617,16.7263585480964,16.8219778505559,16.6793526988169,205.407903475682,"sp|Q8TC12|RDH11_HUMAN_RDH11","ER.Membrane"
"118","sp|O75787|RENR_HUMAN","ATP6AP2","Renin receptor OS=Homo sapiens OX=9606 GN=ATP6AP2 PE=1 SV=2",0.0408794096023085,0.146024010443469,16.9375872708161,0.0787691990597882,"n.s.",0.207781449030959,0.0557794897688879,17.0836112812596,0.24124866523033,"n.s.",16.993366760585,1.10733214985934e-06,2.44580644750486e-06,"sig",0.0175886399922134,-0.483844734784775,16.4537425360313,0.028304875787916,"n.s.",0.0239697558730227,-0.538403120832072,16.399184149984,0.0348090944939159,"n.s.",0.00364447290971183,-0.654196018542965,16.2833912522731,0.00897156351397699,"down",0.00305482356584042,-0.679884866641352,16.2577024041748,0.0080010280807362,"down",0.00631737375978384,-0.864696968771948,16.0728903020442,0.012615776427196,"down",1,16.9079742194857,16.9672003221465,17.0764517165922,17.090770845927,16.9865755501031,17.0001579710669,16.5116382001625,16.3958468719002,16.4787418300512,16.3196264699169,16.3096851556657,16.2570973488806,16.2809754835238,16.2344293248257,16.010506705191,16.1352738988973,203.82564040054,"sp|O75787|RENR_HUMAN_ATP6AP2","ER.Membrane"
"119","sp|Q02809|PLOD1_HUMAN","PLOD1","Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 OS=Homo sapiens OX=9606 GN=PLOD1 PE=1 SV=2",0.0579232732669586,0.426968962048619,20.3665524773717,0.100054552782941,"n.s.",0.0115728445664061,0.969803443520323,20.7935214394203,0.0247865995897826,"up",21.336355920892,3.51614801231059e-05,5.26083412364574e-05,"sig",0.0237589063964257,0.72761206917615,21.0941645465478,0.0358269223438165,"up",0.0193303671099606,0.782699277474588,21.1492517548463,0.0291846007100261,"up",0.0570076610896589,0.453479250666636,20.8200317280383,0.0707582527092751,"n.s.",0.197457780104705,0.219725481688076,20.5862779590598,0.219242551888668,"n.s.",0.0845030824054969,0.429427870138429,20.7959803475101,0.100943643415161,"n.s.",4,20.4715938864761,20.2615110682673,20.816318266988,20.7707246118526,21.342889232658,21.329822609126,21.0493578985176,21.138971194578,21.1151801489225,21.18332336077,20.7779122319568,20.8621512241198,20.5382543199261,20.6343015981934,20.7136802884772,20.878280406543,201.973064363968,"sp|Q02809|PLOD1_HUMAN_PLOD1","ER.Lumen"
"120","sp|Q9NXW2|DJB12_HUMAN","DNAJB12","DnaJ homolog subfamily B member 12 OS=Homo sapiens OX=9606 GN=DNAJB12 PE=1 SV=5",0.0418196737589851,-0.275737261502812,19.5928148670564,0.0800278167903341,"n.s.",0.0213703796183392,-0.451353158617184,19.3170776055536,0.0378714289440756,"n.s.",19.1414617084392,3.14407680265298e-07,8.30447417016042e-07,"sig",0.00858585357772189,-1.01097279610848,18.5818420709479,0.017060914899606,"down",0.00326209093453158,-0.981508409467114,18.6113064575893,0.0088091602387276,"down",0.00531481515108094,-0.816618919355054,18.7761959477014,0.0112174260207751,"down",0.00388222391415412,-0.927460593855717,18.6653542732007,0.00916238758882402,"down",0.00362765928270287,-0.992705802134953,18.6001090649215,0.00886909346690223,"down",1,19.536673980551,19.6489557535619,19.3016185663527,19.3325366447545,19.1047818884523,19.1781415284262,18.5060935863348,18.657590555561,18.608814694744,18.6137982204346,18.7556793660898,18.7967125293129,18.6797477511509,18.6509607952505,18.6211490005635,18.5790691292794,197.027924025177,"sp|Q9NXW2|DJB12_HUMAN_DNAJB12","ER.Membrane"
"121","sp|Q9NZ43|USE1_HUMAN","USE1","Vesicle transport protein USE1 OS=Homo sapiens OX=9606 GN=USE1 PE=1 SV=2",0.0586611257919605,0.362914274774703,16.972401401248,0.101106790804572,"n.s.",0.00751812803644993,0.504821431136762,17.3353156760227,0.0190597431937268,"n.s.",17.4772228323848,3.09528909193537e-06,5.9782784181817e-06,"sig",0.0131392321823493,0.632873406034353,17.6052748072824,0.0228364821504643,"up",0.00502422532383625,0.928926808673289,17.9013282099213,0.0114076975436359,"up",0.00202500278607283,1.1803354878241,18.1527368890721,0.00657237956031406,"up",0.00190477760516858,1.0347864424208,18.0071878436688,0.00622139580804884,"up",0.00770789516829346,0.974600613345878,17.9470020145939,0.0145602675010659,"up",2,17.0142466734171,16.9305561290789,17.2533874348532,17.4172439171922,17.490888605116,17.4635570596536,17.6654178151149,17.5451317994498,17.8501686951664,17.9524877246761,18.1855817251776,18.1198920529666,18.0243464846972,17.9900292026404,18.0222071716002,17.8717968575875,195.830468943087,"sp|Q9NZ43|USE1_HUMAN_USE1","ER.Membrane"
"122","sp|Q8NBP0|TTC13_HUMAN","TTC13","Tetratricopeptide repeat protein 13 OS=Homo sapiens OX=9606 GN=TTC13 PE=2 SV=3",0.0183771057374917,0.713597946054414,19.2600673667196,0.0489802389681006,"up",0.00405735272613297,1.25794948987715,19.973665312774,0.0134307543515769,"up",20.5180168565967,1.94348491287402e-07,5.56522923875321e-07,"sig",0.00462144775467386,1.21473931436617,20.4748066810858,0.0115783596314919,"up",0.0040712965969777,1.25671258859173,20.5167799553113,0.010036030533468,"up",0.00661899083433395,1.01698366233392,20.2770510290535,0.0129753233022261,"up",0.00770278199245575,0.995302048858708,20.2553694155783,0.0143917333747093,"up",0.0054876133016137,1.10650409946556,20.3665714661851,0.0114908372336955,"up",2,19.340426333476,19.1797083999632,20.0299226938172,19.9174079317308,20.5195098587896,20.5165238544038,20.4950396240791,20.4545737380924,20.5133412747908,20.5202186358318,20.255679588047,20.29842247006,20.2198434648866,20.29089536627,20.3843735869341,20.3487693454362,193.389416127957,"sp|Q8NBP0|TTC13_HUMAN_TTC13","ER.Lumen"
"123","sp|P51648|AL3A2_HUMAN","ALDH3A2","Aldehyde dehydrogenase family 3 member A2 OS=Homo sapiens OX=9606 GN=ALDH3A2 PE=1 SV=1",0.000791813115197544,0.425080335540443,22.2742249092277,0.0181961662707528,"n.s.",0.00271561050127048,0.95760268305677,22.6993052447681,0.0113101174169357,"up",23.2318275922844,2.82499410715475e-08,1.15089887164716e-07,"sig",0.0013219060040231,0.372303085563466,22.6465279947911,0.0063594198134556,"n.s.",0.00355744897306707,0.187163697784197,22.4613886070119,0.00926608809043833,"n.s.",0.0141999230799223,0.197437770288079,22.4716626795157,0.0225120731754866,"n.s.",0.0142701715333953,0.240226368962944,22.5144512781906,0.0227192694118237,"n.s.",0.0788231745021834,0.0368435263308839,22.3110684355586,0.0948533329024744,"n.s.",5,22.2848770897946,22.2635727286608,22.6938484618063,22.7047620277299,23.2806838540761,23.1829713304928,22.6549019934487,22.6381539961336,22.4579509437757,22.4648262702481,22.4929249780079,22.4504003810236,22.5414329981351,22.4874695582461,22.3083017889488,22.3138350821683,190.487644469698,"sp|P51648|AL3A2_HUMAN_ALDH3A2","ER.Membrane"
"124","sp|Q9P035|HACD3_HUMAN","HACD3","Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens OX=9606 GN=HACD3 PE=1 SV=2",0.0361867274368311,0.273021546942786,19.0103265710195,0.0725285029558137,"n.s.",0.0695980783589702,0.390698584345625,19.2833481179622,0.0942255938685118,"n.s.",19.4010251553651,1.29412809102127e-06,2.79414019652319e-06,"sig",0.0057610068906126,0.334443840341798,19.3447704113613,0.013245719300358,"n.s.",0.000221384845742604,0.78602506993612,19.7963516409556,0.0034962468448079,"up",0.000174625810058672,0.850473236802408,19.8607998078219,0.00311376088502965,"up",0.00220322201678064,1.16193889076107,20.1722654617805,0.00670287090179744,"up",0.00214568722288453,1.18156347628605,20.1918900473055,0.00665809979965426,"up",2,19.0215642793232,18.9990888627157,19.2311474186126,19.3355488173119,19.5092809868858,19.2927693238444,19.3676551119442,19.3218857107783,19.7931052978002,19.7995979841109,19.8605659736032,19.8610336420405,20.1188038141999,20.2257271093612,20.1382341042345,20.2455459903765,185.504674345427,"sp|Q9P035|HACD3_HUMAN_HACD3","ER.Membrane"
"125","sp|Q9Y394|DHRS7_HUMAN","DHRS7","Dehydrogenase/reductase SDR family member 7 OS=Homo sapiens OX=9606 GN=DHRS7 PE=1 SV=1",0.186421469986414,0.104946166510103,16.4962025679224,0.24443245996398,"n.s.",0.00415173049176264,0.246869390836316,16.6011487344325,0.0136076627380753,"n.s.",16.7430719587587,2.84890948362919e-09,1.91525607279453e-08,"sig",0.000351051624457526,0.397874213236577,16.894076781159,0.00432352131702686,"n.s.",0.0014956637676614,0.522209334544797,17.0184119024672,0.00604771434585257,"n.s.",0.000412083891312146,0.729481538103776,17.2256841060262,0.00372073305372779,"up",5.8823263333519e-05,1.03310813035819,17.5293106982806,0.00280117585905884,"up",0.000259799056716862,1.06569530208297,17.5618978700054,0.00330358537731709,"up",7,16.4889345796658,16.503470556179,16.5486134025733,16.6536840662918,16.7572770978284,16.728866819689,16.8957436528983,16.8924099094197,16.9995448779413,17.0372789269931,17.2127767570982,17.2385914549542,17.5261540092454,17.5324673873158,17.5463303769302,17.5774653630806,185.142040392978,"sp|Q9Y394|DHRS7_HUMAN_DHRS7","ER.Membrane.associated"
"126","sp|Q13217|DNJC3_HUMAN","DNAJC3","DnaJ homolog subfamily C member 3 OS=Homo sapiens OX=9606 GN=DNAJC3 PE=1 SV=1",0.00236565101217278,0.62807819211336,19.0834909489918,0.0214072838190546,"up",0.000835813910136593,0.706131799462199,19.7115691411051,0.00751122633591919,"up",19.789622748454,4.70180847389747e-09,2.79746278436639e-08,"sig",0.00647045999918809,0.26988229296898,19.3533732419608,0.014189267114775,"n.s.",0.0677945664706092,0.0897774788373695,19.1732684278292,0.0838220862612152,"n.s.",0.730596934845009,0.012907138308023,19.0963980872998,0.746485108348316,"n.s.",0.317990022578537,0.0272170991598415,19.1107080481516,0.342088569585795,"n.s.",0.135262656738759,-0.0702643569506023,19.0132265920412,0.154348688952821,"n.s.",5,19.1033308638015,19.0636510341821,19.6882687768906,19.7348695053196,19.7847589885553,19.7944865083526,19.3443025714501,19.3624439124714,19.1878921976441,19.1586446580142,19.0704988328343,19.1222973417653,19.1050261213444,19.1163899749588,19.0341798024708,18.9922733816115,182.391181267366,"sp|Q13217|DNJC3_HUMAN_DNAJC3","ER.Lumen"
"127","sp|O95292|VAPB_HUMAN","VAPB","Vesicle-associated membrane protein-associated protein B/C OS=Homo sapiens OX=9606 GN=VAPB PE=1 SV=3",0.00646176419285884,0.285613184248685,19.5981893228803,0.0297137319568095,"n.s.",0.00165434826369794,0.560169488569226,19.883802507129,0.00912746371301084,"n.s.",20.1583588114495,3.84472775794667e-10,4.41403339541155e-09,"sig",0.00288374571908961,0.62305642111097,20.2212457439912,0.00907034145476079,"up",0.000106821935103257,0.835202419413857,20.4333917422941,0.00323093061844627,"up",5.06416418064821e-05,1.05040463332338,20.6485939562036,0.0029313978838969,"up",4.68049034159404e-06,1.13886153754941,20.7370508604297,0.00133268107013369,"up",3.25516931919832e-05,1.07788776589961,20.6760770887799,0.00240646758547289,"up",2,19.5974647430982,19.5989139026624,19.8607428836118,19.9068621306461,20.1811597705754,20.1355578523236,20.1877225558504,20.2547689321321,20.4419941817047,20.4247893028836,20.6411538836928,20.6560340287145,20.7346959402714,20.7394057805879,20.6699699817428,20.682184195817,179.37237785827,"sp|O95292|VAPB_HUMAN_VAPB","ER.Membrane"
"128","sp|P30040|ERP29_HUMAN","ERP29","Endoplasmic reticulum resident protein 29 OS=Homo sapiens OX=9606 GN=ERP29 PE=1 SV=4",0.0926775710064434,0.16982064612359,19.8993940212301,0.141355377451056,"n.s.",0.0647102925709802,0.308694322480548,20.0692146673537,0.0886916813768565,"n.s.",20.2080883437106,2.35639304292609e-05,3.65958237699239e-05,"sig",0.0833103965584048,-0.180027515711679,19.7193665055184,0.102144146680954,"n.s.",0.0455468277954655,-0.268679070828647,19.6307149504014,0.0594432859740035,"n.s.",0.0937276118702388,-0.342250991605315,19.5571430296248,0.1106177753745,"n.s.",0.0133141113800725,-0.545751369177665,19.3536426520524,0.021558436576274,"n.s.",0.0201600584718033,-0.660313929618152,19.2390800916119,0.0299228646582665,"down",1,19.8476590307396,19.9511290117205,20.0487287571858,20.0897005775215,20.143709858368,20.2724668290532,19.7394365341433,19.6992964768935,19.6015508883297,19.6598790124732,19.4568224200632,19.6574636391863,19.316633836591,19.3906514675138,19.1591631936303,19.3189969895935,177.290211580863,"sp|P30040|ERP29_HUMAN_ERP29","ER.Lumen"
"129","sp|Q14739|LBR_HUMAN","LBR","Delta(14)-sterol reductase LBR OS=Homo sapiens OX=9606 GN=LBR PE=1 SV=2",0.583863376548676,-0.0706321133524206,22.6534886203927,0.632457671112266,"n.s.",0.0813341629306492,0.360097543861031,22.5828565070403,0.107111255555325,"n.s.",23.0135861642537,0.000326462539633356,0.000412070178877261,"sig",0.0371741237182574,0.548196406162937,23.2016850265556,0.0513863606562736,"n.s.",0.042029207011028,0.536369825244087,23.1898584456368,0.0554721365817308,"n.s.",0.152284342072355,0.244392175108999,22.8978807955017,0.171776896818307,"n.s.",0.539058934863464,-0.108912177320821,22.5445764430719,0.560385340535672,"n.s.",0.138961222257135,0.329279814279772,22.9827684346725,0.158234953426361,"n.s.",6,22.7606316816955,22.5463455590899,22.60360646236,22.5621065517205,22.9910264972428,23.0361458312647,23.183051123331,23.2203189297802,23.2275311269511,23.1521857643224,22.8832658466028,22.9124957444005,22.4420870458428,22.6470658403009,23.0689711073206,22.8965657620243,173.268937361466,"sp|Q14739|LBR_HUMAN_LBR","ER.Membrane"
